q_id,question,question_type,answer,link4,Title for your review:,title,G2 helps market and customer validity,https://data.g2.com/api/v1/survey-responses/18532/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"We went looking for a way to garner more reviews as they were severely lacking. We had cobbled together a fairly clunky and manual process and were going to roll it out. However, as soon as we found out about advocately, it all made sense. It's a well thought through workflow and it's very unobtrusive for our clients. ",https://data.g2.com/api/v1/survey-responses/182325/answers
4,Title for your review:,title,Great idea and good time saver,https://data.g2.com/api/v1/survey-responses/182489/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/182489/answers
8,What do you like best about G2 Marketing Solutions?,love,We were previously using engagement as a criteria for requesting a review (which we were doing manually). The blend of using NPS along with the automation Advocately provides means we are getting a higher volume of higher quality reviews for less work.,https://data.g2.com/api/v1/survey-responses/182489/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/182489/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,11-50 employees,https://data.g2.com/api/v1/survey-responses/182489/answers
581,What is your industry when using this product?,industry,Internet,https://data.g2.com/api/v1/survey-responses/182489/answers
9,What do you dislike about G2 Marketing Solutions?,hate,Very little. The product is currently quite feature-light but the future is bright and loads of potential.,https://data.g2.com/api/v1/survey-responses/182489/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,Building an advocacy programme is hard. Advocately has had an immediate impact at a reasonable price point.,https://data.g2.com/api/v1/survey-responses/182489/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,Executive Sponsor,https://data.g2.com/api/v1/survey-responses/182489/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/182489/answers
4,Title for your review:,title,"Automate your reviews, saves you tons of time, highly recommend!",https://data.g2.com/api/v1/survey-responses/183103/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/183103/answers
8,What do you like best about G2 Marketing Solutions?,love,"Getting reviews is an integral part of any (online) business these days but the process can be very time consuming and hard. With Advocately the entire process is automated which is a huge work load lifted. After the initial setup you just let the system do the work for you, the support is great and the product works like a charm. I can highly recommend Advocately to anyone who relies on reviews! ",https://data.g2.com/api/v1/survey-responses/183103/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/183103/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,11-50 employees,https://data.g2.com/api/v1/survey-responses/183103/answers
581,What is your industry when using this product?,industry,Accounting,https://data.g2.com/api/v1/survey-responses/183103/answers
9,What do you dislike about G2 Marketing Solutions?,hate,"Hard to come up with anything I dislike, if pressed I would say that it would be good to have a simple explainer video of 1 minute which would quickly show the value and functionality - in the beginning it is a bit hard to understand exactly what Advocately does :-) ",https://data.g2.com/api/v1/survey-responses/183103/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"Reviews are not just good for your online reputation but offer other benefits, like showing star ratings in your AdWords ads, as well. Getting these reviews is a part of any good digital marketing strategy but usually is very hard to get rolling, Advocately takes care of this process for you and saves you tons of time and effort. ",https://data.g2.com/api/v1/survey-responses/183103/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/183103/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/183103/answers
4,Title for your review:,title,I am an advocate for Advocately!,https://data.g2.com/api/v1/survey-responses/183130/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/183130/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/183130/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,51-200 employees,https://data.g2.com/api/v1/survey-responses/183130/answers
581,What is your industry when using this product?,industry,Logistics and Supply Chain,https://data.g2.com/api/v1/survey-responses/183130/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,Executive Sponsor,https://data.g2.com/api/v1/survey-responses/183130/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/183130/answers
8,What do you like best about G2 Marketing Solutions?,love,We are getting our promoters to write reviews online and refer their friends at an extremely high rate!  We can link the results from this back to revenue.,https://data.g2.com/api/v1/survey-responses/183130/answers
9,What do you dislike about G2 Marketing Solutions?,hate,Nothing right now.  I'm excited to see how the Advocately platform develops.,https://data.g2.com/api/v1/survey-responses/183130/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,Our customers leave us awesome reviews and refer their friends.,https://data.g2.com/api/v1/survey-responses/183130/answers
4,Title for your review:,title,NPS and more!,https://data.g2.com/api/v1/survey-responses/184048/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,9.0,https://data.g2.com/api/v1/survey-responses/184048/answers
8,What do you like best about G2 Marketing Solutions?,love,Advocately helped us reach out to our top promoters and helped build out our reviews across our different platforms.,https://data.g2.com/api/v1/survey-responses/184048/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/184048/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,"501-1,000 employees",https://data.g2.com/api/v1/survey-responses/184048/answers
581,What is your industry when using this product?,industry,Education Management,https://data.g2.com/api/v1/survey-responses/184048/answers
9,What do you dislike about G2 Marketing Solutions?,hate,"Advocately is still a very early product - not a ton on reporting yet, but we're excited to see where they're headed",https://data.g2.com/api/v1/survey-responses/184048/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,We wanted to find better ways to reach out to our NPS promoters and to get reviews on app marketplaces like Shopify and Xero.,https://data.g2.com/api/v1/survey-responses/184048/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/184048/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/184048/answers
4,Title for your review:,title,Empowering our reviews and ,https://data.g2.com/api/v1/survey-responses/184054/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/184054/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/184054/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,11-50 employees,https://data.g2.com/api/v1/survey-responses/184054/answers
581,What is your industry when using this product?,industry,Computer Software,https://data.g2.com/api/v1/survey-responses/184054/answers
9,What do you dislike about G2 Marketing Solutions?,hate,I really can't think of anything right now.,https://data.g2.com/api/v1/survey-responses/184054/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"This has been a fantastic tool for our Customer Success team to get insights about our customers. It's very easy to setup and the team at Advocately (especially Patrick) have been completely hands-on with the implementation, which has been truly amazing for us. ",https://data.g2.com/api/v1/survey-responses/184054/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,Administrator,https://data.g2.com/api/v1/survey-responses/184054/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/184054/answers
8,What do you like best about G2 Marketing Solutions?,love,"Being in Customer Success, it is extremely important to know how your customers feel about your product and service and getting constant feedback is absolutely necessary. With Advocately, we get an all-in-one platform that gives us the data we need to help us engage better with our clients.",https://data.g2.com/api/v1/survey-responses/184054/answers
4,Title for your review:,title,A great tie in with net promoters,https://data.g2.com/api/v1/survey-responses/188630/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/188630/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,51-200 employees,https://data.g2.com/api/v1/survey-responses/188630/answers
581,What is your industry when using this product?,industry,Logistics and Supply Chain,https://data.g2.com/api/v1/survey-responses/188630/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/188630/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/188630/answers
381,Are you a current user of G2 Marketing Solutions?,current_user,Yes,https://data.g2.com/api/v1/survey-responses/188630/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/188630/answers
8,What do you like best about G2 Marketing Solutions?,love,Advocately helps us to automate the process of reaching out to get reviews from customers that love our product. Another feature I like is the ability to explore which users are our net promoters. This is much potential to continuously refine our market segments using this tool.,https://data.g2.com/api/v1/survey-responses/188630/answers
9,What do you dislike about G2 Marketing Solutions?,hate,There isn't anything I dislike at the moment. The product solves one problem and solves it well. Having such focus is a breathe of fresh air from other products that try to do too many things but do them poorly.,https://data.g2.com/api/v1/survey-responses/188630/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/188638/answers
8,What do you like best about G2 Marketing Solutions?,love,Advocately has provided us on the best insights to run our NPS campaign and to generate the reviews that are essential for customer advocacy in the SaaS solutions industry.   They identified what works best for us in terms of getting a favorable response rate from the NPS surveys and we really have moved forward from there.,https://data.g2.com/api/v1/survey-responses/188638/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/188638/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,51-200 employees,https://data.g2.com/api/v1/survey-responses/188638/answers
581,What is your industry when using this product?,industry,Logistics and Supply Chain,https://data.g2.com/api/v1/survey-responses/188638/answers
9,What do you dislike about G2 Marketing Solutions?,hate,"Advocately ihas been working with us with a Tailor Made Approach to our NPS Campaign, and this is not something which is readily available.  Most NPS Products in the market are just products with limited advisory on best practices, organizations will need to invest time to find the best way to implement their campaigns successfully.   What Advocately can bring in the future to their clients, are stellar examples of NPS campaigns execution.",https://data.g2.com/api/v1/survey-responses/188638/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"We wanted to be able, in the first place,  to have a suitable medium to be able to encourage customers to provide us with their NPS scores and that was achieved.  Advocately has provided further set up automation to  reach out to our NPS Promoters, with the end goal to generate Customer Advocacy in terms of Reviews and Referrals",https://data.g2.com/api/v1/survey-responses/188638/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/188638/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/188638/answers
381,Are you a current user of G2 Marketing Solutions?,current_user,Yes,https://data.g2.com/api/v1/survey-responses/188638/answers
4,Title for your review:,title,"Awesome product, easy to use, great service and an amazing idea! ",https://data.g2.com/api/v1/survey-responses/190023/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/190023/answers
8,What do you like best about G2 Marketing Solutions?,love,"Advocate.ly is extremely easy to use. Patrick was very helpful in setting us up on the platform. The integration and set up was quick, templates were provided to get the best result. Everything is engineered for our success, i am very happy with the platform. ",https://data.g2.com/api/v1/survey-responses/190023/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/190023/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,51-200 employees,https://data.g2.com/api/v1/survey-responses/190023/answers
581,What is your industry when using this product?,industry,Information Technology and Services,https://data.g2.com/api/v1/survey-responses/190023/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"We get a lot of verbal reviews and written feedback, unfortunately there is very little which contributes to any platforms. We used advocate.ly to get those reviews contributing to NPS. ",https://data.g2.com/api/v1/survey-responses/190023/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/190023/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/190023/answers
381,Are you a current user of G2 Marketing Solutions?,current_user,Yes,https://data.g2.com/api/v1/survey-responses/190023/answers
4,Title for your review:,title,Advocately has made creating an advocate marketing program a breeze.,https://data.g2.com/api/v1/survey-responses/199474/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/199474/answers
8,What do you like best about G2 Marketing Solutions?,love,"As a Community Manager I am responsible for crafting and executing our advocate program. Perhaps the most challenging aspect of creating an advocate program is finding the advocates. Advocately has eliminated challenge. The advocates, through Advocately, came to me! Not only do I now have a growing list of advocates, but I am able to see exactly what they love about our software. This enables me to push feedback to the marketing, development, and customer success teams so that we can enhance what people love.  Aside from the actual product, Patrick and Lachlan are amazing. Support, response times, and personality are all 10/10. You guys rock!",https://data.g2.com/api/v1/survey-responses/199474/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/199474/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,11-50 employees,https://data.g2.com/api/v1/survey-responses/199474/answers
581,What is your industry when using this product?,industry,Accounting,https://data.g2.com/api/v1/survey-responses/199474/answers
9,What do you dislike about G2 Marketing Solutions?,hate,"There is nothing to dislike. As Advocately is relatively new, the features will continue to grow with the feedback of users. ",https://data.g2.com/api/v1/survey-responses/199474/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"Getting good reviews isn't easy. It takes time, consideration, and often gets pushed aside by other projects. Advocately does the asking and consideration for us, so that it doesn't get pushed aside.   Along with the massive help Advocately has provided me with our advocate marketing plan, it has also enhanced our SEO efforts. Many of the organic search results we obtained are fueled by customer reviews. Social proof is a HUGE influencer in our marketing efforts.   Another extremely important aspect of Advocately is that we are able to identify our users who don't love the product. This gives us the opportunity to reach out to provide further support so that they can learn to love our software. As a company is it SO important to listen to what users experience and Advocately makes this so easy.",https://data.g2.com/api/v1/survey-responses/199474/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/199474/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/199474/answers
4,Title for your review:,title,Advocately has driven amazing results for our business,https://data.g2.com/api/v1/survey-responses/199488/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/199488/answers
8,What do you like best about G2 Marketing Solutions?,love,"The support, and the experience the Advocately founders bring in having done exactly what Advocately promises for a SaaS business just like ours. The offering is spot on, and simply works. ",https://data.g2.com/api/v1/survey-responses/199488/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/199488/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,51-200 employees,https://data.g2.com/api/v1/survey-responses/199488/answers
581,What is your industry when using this product?,industry,Computer Software,https://data.g2.com/api/v1/survey-responses/199488/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"Convincing our most loyal customers to leave detailed 4/5 star reviews on the platforms that influence customer acquisition, at a volume that makes a real difference.",https://data.g2.com/api/v1/survey-responses/199488/answers
9,What do you dislike about G2 Marketing Solutions?,hate,"Nothing at all. It's all good, an outstanding offering.",https://data.g2.com/api/v1/survey-responses/199488/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,Administrator,https://data.g2.com/api/v1/survey-responses/199488/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/199488/answers
4,Title for your review:,title,Advocately has changed how we take reviews!,https://data.g2.com/api/v1/survey-responses/199954/answers
8,What do you like best about G2 Marketing Solutions?,love,"I used to go through a lot of steps to get reviews. I was probably spending 5-6 hours a month to get reviews. There were so many manual steps and we would barely get any reviews out of it. It always felt worth it because our Brand and reputation is very important to us. Now, with Advocately, I just set up campaigns and they take care of the rest. We initially tested it out on 40 users and within that we produced 20 reviews!!!!! The same subset of users would probably would have produced 2 or 3 reviews within my old process.   Also, the support has been amazing! Patrick has extremely helpful at setting us up and guiding us through the onboarding process. He has been very flexible in the hours he has helped and I've always very quickly got a response to questions. ",https://data.g2.com/api/v1/survey-responses/199954/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/199954/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,51-200 employees,https://data.g2.com/api/v1/survey-responses/199954/answers
581,What is your industry when using this product?,industry,Computer Software,https://data.g2.com/api/v1/survey-responses/199954/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,Administrator,https://data.g2.com/api/v1/survey-responses/199954/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/199954/answers
381,Are you a current user of G2 Marketing Solutions?,current_user,Yes,https://data.g2.com/api/v1/survey-responses/199954/answers
9,What do you dislike about G2 Marketing Solutions?,hate,"It's a newer product, so I feel like initially there's a bit more hand holding to get onboarded on the product. Saying that, the support was amazing and Patrick helped me get fully up and running very quickly. ",https://data.g2.com/api/v1/survey-responses/199954/answers
300,What problems is G2 Marketing Solutions solving and how is that benefiting you?,benefits,"A lot of manual work to get a very small subset of reviews. I was spending too many hours a month to get a very small amount of reviews, but with Advocately I've been able to get way more out of less work. It's saved me so much time!",https://data.g2.com/api/v1/survey-responses/199954/answers
4,Title for your review:,title,Love the product!,https://data.g2.com/api/v1/survey-responses/201553/answers
3,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,nps,10.0,https://data.g2.com/api/v1/survey-responses/201553/answers
8,What do you like best about G2 Marketing Solutions?,love,Advocately is very easy to use and we’ve received outstanding support from their team. It helped us understand our customer’s requirements better. We were able to see results in just a few months! ,https://data.g2.com/api/v1/survey-responses/201553/answers
264,For which purposes do you use G2 Marketing Solutions?,categories,['Online Reputation Management'],https://data.g2.com/api/v1/survey-responses/201553/answers
172,What was your organization size when working with G2 Marketing Solutions?,company_size,11-50 employees,https://data.g2.com/api/v1/survey-responses/201553/answers
581,What is your industry when using this product?,industry,Computer Software,https://data.g2.com/api/v1/survey-responses/201553/answers
17,What is your primary role when using G2 Marketing Solutions?,product_role,User,https://data.g2.com/api/v1/survey-responses/201553/answers
1334,Are you affiliated with the product you are reviewing or the company that makes it?,business_partner,No,https://data.g2.com/api/v1/survey-responses/201553/answers
381,Are you a current user of G2 Marketing Solutions?,current_user,Yes,https://data.g2.com/api/v1/survey-responses/201553/answers
9,What do you dislike about G2 Marketing Solutions?,hate,Haven't had a bad experience so far.  :),https://data.g2.com/api/v1/survey-responses/201553/answers
4,Title for your review:,title,New to advocate marketing but am now a believer,https://data.g2.com/api/v1/survey-responses/202787/answers
